SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44469,8,2011-09-28 00:00:00.000,2011-10-10 00:00:00.000,2011-10-05 00:00:00.000,5,1,SO44469,NULL,10-4030-017734,17734,NULL,9,26547,26547,1,8583,735415Vi44379,1562,3578.27,286.2616,89.4568,3953.9884,NULL,C9599F74-727A-4E91-B64C-7A2CD7F28140,2011-10-05 00:00:00.000
44470,8,2011-09-28 00:00:00.000,2011-10-10 00:00:00.000,2011-10-05 00:00:00.000,5,1,SO44470,NULL,10-4030-017735,17735,NULL,9,14658,14658,1,9405,735416Vi48489,1562,3578.27,286.2616,89.4568,3953.9884,NULL,52026B9A-824C-4E5E-946B-0CEC0992BC05,2011-10-05 00:00:00.000
44471,8,2011-09-28 00:00:00.000,2011-10-10 00:00:00.000,2011-10-05 00:00:00.000,5,1,SO44471,NULL,10-4030-025561,25561,NULL,9,14412,14412,1,8021,835439Vi41536,1562,699.0982,55.9279,17.4775,772.5036,NULL,FDFDB411-85A5-415C-B1FC-B7531727248C,2011-10-05 00:00:00.000
44472,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44472,NULL,10-4030-013685,13685,NULL,8,22684,22684,1,3737,1031072Vi19705,1579,3578.27,286.2616,89.4568,3953.9884,NULL,0E57040A-AA15-479C-9A36-B80164370C2A,2011-10-06 00:00:00.000
44473,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44473,NULL,10-4030-028255,28255,NULL,1,26353,26353,1,11028,931834Vi56885,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F5A0E528-A037-45AA-91D4-077B4493841D,2011-10-06 00:00:00.000
44474,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44474,NULL,10-4030-014601,14601,NULL,4,14321,14321,1,13859,833812Vi71840,NULL,699.0982,55.9279,17.4775,772.5036,NULL,33C0EE2D-F109-4939-B44C-66182B3CFBD5,2011-10-06 00:00:00.000
44475,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44475,NULL,10-4030-011101,11101,NULL,9,26896,26896,1,11628,534147Vi60074,1575,3399.99,271.9992,84.9998,3756.989,NULL,54E414B6-A5F8-4D70-9C0F-7ACD8948C8B9,2011-10-06 00:00:00.000
44476,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44476,NULL,10-4030-017913,17913,NULL,9,21486,21486,1,15106,1235303Vi78160,1575,3578.27,286.2616,89.4568,3953.9884,NULL,BC57F649-79B8-49F6-9A7E-6C7982792A4B,2011-10-06 00:00:00.000
44477,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44477,NULL,10-4030-017922,17922,NULL,9,28472,28472,1,5004,535311Vi26219,1575,3578.27,286.2616,89.4568,3953.9884,NULL,A7621623-C8BA-4498-AB22-3E41E4739D40,2011-10-06 00:00:00.000
44478,8,2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000,5,1,SO44478,NULL,10-4030-017726,17726,NULL,9,15838,15838,1,14041,435410Vi72832,1575,3578.27,286.2616,89.4568,3953.9884,NULL,DC3BF220-CBF3-46F4-9011-A80FF764AF9C,2011-10-06 00:00:00.000
44479,8,2011-09-30 00:00:00.000,2011-10-12 00:00:00.000,2011-10-07 00:00:00.000,5,1,SO44479,NULL,10-4030-029391,29391,NULL,8,18676,18676,1,1245,631752Vi6322,1592,3374.99,269.9992,84.3748,3729.364,NULL,24095FC5-B097-404C-BD6C-7C71F800E44D,2011-10-07 00:00:00.000
44480,8,2011-09-30 00:00:00.000,2011-10-12 00:00:00.000,2011-10-07 00:00:00.000,5,1,SO44480,NULL,10-4030-025891,25891,NULL,4,27515,27515,1,11742,533271Vi60717,NULL,3374.99,269.9992,84.3748,3729.364,NULL,AEA709FB-EE99-450F-8013-C46CD397CCE7,2011-10-07 00:00:00.000
44481,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44481,PO609189211,10-4020-000492,29757,276,4,1070,1070,5,13246,65025Vi68706,NULL,26367.395,2531.0135,790.9417,29689.3502,NULL,5A3D8B1B-4E65-4811-9719-1E9EADE863A7,2011-10-08 00:00:00.000
44482,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44482,PO20300189443,10-4020-000129,29668,277,3,573,573,5,16871,105028Vi87475,NULL,419.4589,40.2681,12.5838,472.3108,NULL,6F1E35E4-A135-4FBD-BC2D-EAD615166E5F,2011-10-08 00:00:00.000
44483,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44483,PO19981138202,10-4020-000271,29611,280,1,862,862,5,5758,125055Vi30104,NULL,3018.3377,289.6636,90.5199,3398.5212,NULL,DC287531-7818-4425-85ED-CE371F7C03DF,2011-10-08 00:00:00.000
44484,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44484,PO19691173790,10-4020-000353,29620,282,6,503,503,5,5577,105060Vi29202,1603,8184.876,785.3757,245.4299,9215.6816,NULL,A04A30BD-717C-4FFE-973A-3B92125049BC,2011-10-08 00:00:00.000
44485,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44485,PO20242116788,10-4020-000390,30058,278,6,510,510,5,3088,55067Vi16259,1603,4049.988,388.7988,121.4996,4560.2864,NULL,96482A83-35E5-4A97-A3A8-C8BDFC89A435,2011-10-08 00:00:00.000
44486,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44486,PO19430111880,10-4020-000318,29548,278,6,498,498,5,5528,115095Vi28965,1603,603.3971,58.4166,18.2552,680.0689,NULL,1487D2AD-60E8-4E9C-B3F8-0FF086A3B5DF,2011-10-08 00:00:00.000
44487,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44487,PO19923199875,10-4020-000018,29955,275,3,756,756,5,13712,25104Vi71036,NULL,41868.906,4027.9405,1258.7314,47155.5779,NULL,BC878D1B-68FE-46FC-BF2C-294B9ACD6575,2011-10-08 00:00:00.000
44488,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44488,PO19546136242,10-4020-000206,29888,279,5,930,930,5,2364,15164Vi12293,NULL,32857.407,3153.903,985.5947,36996.9047,NULL,9C49DC31-8576-484E-9020-989EEC8AEFDC,2011-10-08 00:00:00.000
44489,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44489,PO18908177526,10-4020-000164,29717,283,1,851,851,5,15882,15176Vi82057,NULL,10288.1579,987.264,308.52,11583.9419,NULL,4A20C3A2-6C7A-40BD-BFE7-13F138BB33B3,2011-10-08 00:00:00.000
44490,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44490,PO19227160482,10-4020-000210,29539,278,6,480,480,5,181,55185Vi966,1603,3389.6981,325.0934,101.5917,3816.3832,NULL,1FE3A497-8A74-4332-998A-45272D66B746,2011-10-08 00:00:00.000
44491,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44491,PO19256179500,10-4020-000162,29555,275,2,772,772,5,1163,45187Vi5889,NULL,3427.4236,329.0327,102.8227,3859.279,NULL,6E9F42F2-6549-4DF6-95C9-EC206F34B465,2011-10-08 00:00:00.000
44492,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44492,PO18676158978,10-4020-000697,29818,276,1,1104,1104,5,14559,55266Vi75492,NULL,67458.9556,6486.0468,2026.8896,75971.892,NULL,FB3B8CD1-8ED8-4CDB-8598-7FF98F1FF6CB,2011-10-08 00:00:00.000
44493,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44493,PO18560118950,10-4020-000531,30011,279,5,969,969,5,4459,115290Vi23395,NULL,6476.0896,620.655,193.9547,7290.6993,NULL,EEE4D0B2-308C-4E3B-923A-B23AC312E92F,2011-10-08 00:00:00.000
44494,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44494,PO18386158045,10-4020-000558,29509,275,2,816,816,5,8979,125304Vi46289,NULL,28557.875,2739.4933,856.0917,32153.46,NULL,2892F487-839A-4536-9BB7-9DF011327207,2011-10-08 00:00:00.000
44495,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44495,PO18270111190,10-4020-000011,29813,282,6,446,446,5,12279,85305Vi63488,1603,4076.388,391.2268,122.2584,4589.8732,NULL,243FC737-17B6-4F3F-838E-A9AA9C0E8EC4,2011-10-08 00:00:00.000
44496,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44496,PO18415194469,10-4020-000191,29892,282,6,476,476,5,11072,75307Vi57135,1603,29797.1606,2861.0179,894.0681,33552.2466,NULL,74548A2E-1101-40FB-9B33-001B66CF4309,2011-10-08 00:00:00.000
44497,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44497,PO17777180922,10-4020-000208,29988,282,6,478,478,5,9855,45350Vi50783,1603,1195.8158,115.75,36.1719,1347.7377,NULL,566A2142-84F8-4B0D-9EE8-FE95E49EAE23,2011-10-08 00:00:00.000
44498,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44498,PO17748167942,10-4020-000102,29946,278,6,462,462,5,14454,65397Vi74935,1603,15432.4643,1484.2606,463.8314,17380.5563,NULL,27AA09CD-B21A-4746-93D1-795F6A5F1869,2011-10-08 00:00:00.000
44499,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44499,PO17313144828,10-4020-000389,29680,282,6,509,509,5,18049,55411Vi93678,1603,12170.664,1168.3305,365.1033,13704.0978,NULL,1E6D774E-65DE-4187-8092-B33D50B1FACF,2011-10-08 00:00:00.000
44500,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44500,PO16762152605,10-4020-000259,29865,276,4,1032,1032,5,11840,85512Vi61174,NULL,4710.9421,451.3461,141.0457,5303.3339,NULL,E4991D90-06C9-416E-839A-78732C10FF38,2011-10-08 00:00:00.000
44501,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44501,PO16646128920,10-4020-000001,29773,280,1,832,832,5,19181,105516Vi99678,NULL,19669.4111,1891.6827,591.1508,22152.2446,NULL,1A116F86-71E4-40A2-A32C-4938D8977D26,2011-10-08 00:00:00.000
44502,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44502,PO16791147707,10-4020-000036,29961,275,2,758,758,5,3274,35546Vi17259,NULL,17871.4452,1719.9719,537.4912,20128.9083,NULL,30162F2B-E59E-4180-8E86-3711B6336034,2011-10-08 00:00:00.000
44503,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44503,PO16849193815,10-4020-000198,29554,275,3,776,776,5,1684,55563Vi8604,NULL,3028.7107,290.5626,90.8008,3410.0741,NULL,1539E4C8-B1D1-419C-95EC-5372AC3B1B04,2011-10-08 00:00:00.000
44504,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44504,PO16733198490,10-4020-000533,30074,282,6,534,534,5,18260,45577Vi94762,1603,19985.7845,1918.3929,599.4978,22503.6752,NULL,2AED033A-79E9-4EB8-8B52-82EE284CBF0E,2011-10-08 00:00:00.000
44505,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44505,PO16037162003,10-4020-000384,30056,276,4,1052,1052,5,1896,45611Vi9831,NULL,34978.0589,3364.0035,1051.2511,39393.3135,NULL,BCC8B3E3-A018-4622-A0D3-87F2EAD55485,2011-10-08 00:00:00.000
44506,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44506,PO16327113845,10-4020-000584,29749,279,5,974,974,5,6675,45617Vi34749,NULL,35651.0339,3424.44,1070.1375,40145.6114,NULL,523B841E-7E30-4D33-AF1E-B8DA5AF0A65A,2011-10-08 00:00:00.000
44507,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44507,PO16211193285,10-4020-000099,29945,279,5,919,919,5,6777,55634Vi35295,NULL,39244.3122,3785.3689,1182.9278,44212.6089,NULL,8A6801FA-6449-4841-9ABB-22AA2766FC03,2011-10-08 00:00:00.000
44508,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44508,PO15747148710,10-4020-000471,29764,274,4,611,611,5,11717,65658Vi60618,NULL,4194.589,402.6806,125.8377,4723.1073,NULL,24CFA91A-047B-4FFA-BDF8-F346F57BE40B,2011-10-08 00:00:00.000
44509,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44509,PO15689158248,10-4020-000328,30117,277,4,596,596,5,4623,45691Vi24257,NULL,43615.4161,4191.0645,1309.7077,49116.1883,NULL,3B042F4B-14E7-4136-BF06-B93FE1A1EBCA,2011-10-08 00:00:00.000
44510,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44510,PO14993138865,10-4020-000696,29728,281,1,1103,1103,5,9043,45754Vi46703,NULL,1749.588,167.9604,52.4876,1970.036,NULL,F7151E01-5F74-4398-98CC-9EBA13265F95,2011-10-08 00:00:00.000
44511,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44511,PO14529113218,10-4020-000289,29571,280,1,864,864,5,14363,55796Vi74455,NULL,10160.1565,975.3266,304.7896,11440.2727,NULL,DB0BF911-97A0-4CB5-90B4-D76E84CE901F,2011-10-08 00:00:00.000
44512,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44512,PO14848164153,10-4020-000478,30042,282,6,523,523,5,10628,85801Vi54777,1603,1677.8356,161.0722,50.3351,1889.2429,NULL,9D803CEA-6E58-4D78-A9F1-F2D6447891CB,2011-10-08 00:00:00.000
44513,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44513,PO14471116260,10-4020-000145,29582,280,1,848,848,5,1359,45856Vi6925,NULL,43520.1264,4184.7103,1307.722,49012.5587,NULL,C86D21BD-F2F2-40CA-851F-B90F640EB942,2011-10-08 00:00:00.000
44514,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44514,PO14500153038,10-4020-000650,30107,276,1,1099,1099,5,6386,45863Vi33152,NULL,42563.6688,4095.822,1279.9444,47939.4352,NULL,6012E300-BCC8-497A-BF39-E1CF739FFA87,2011-10-08 00:00:00.000
44515,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44515,PO14326161093,10-4020-000107,29675,275,2,765,765,5,18323,55882Vi95160,NULL,5492.1791,526.8832,164.651,6183.7133,NULL,40195730-8AF9-467B-A537-17400ECA4E2C,2011-10-08 00:00:00.000
44516,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44516,PO14036117297,10-4020-000074,29585,283,1,841,841,5,972,55923Vi4860,NULL,419.4589,40.2681,12.5838,472.3108,NULL,465C69B8-C8F5-4054-B4F8-D547213BFA7B,2011-10-08 00:00:00.000
44517,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44517,PO13572181174,10-4020-000527,30076,281,3,1076,1076,5,4941,76024Vi25927,NULL,24901.8424,2392.656,747.705,28042.2034,NULL,DD7B7D71-3D91-454B-A200-D94B7479F347,2011-10-08 00:00:00.000
44518,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44518,PO12586169040,10-4020-000278,29624,279,5,938,30,5,204,116154Vi1051,NULL,126198.3362,12277.2447,3836.639,142312.2199,NULL,67FABC10-CEDE-4474-A6EE-46CA338D323C,2011-10-08 00:00:00.000
44519,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44519,PO12122152587,10-4020-000022,29569,277,3,562,562,5,13917,66165Vi72178,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,A3D5939A-9059-4120-BEEB-62E5E9750BC2,2011-10-08 00:00:00.000
44520,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44520,PO12499152870,10-4020-000078,29703,276,4,1001,1001,5,15090,96170Vi78070,NULL,57700.2263,5547.7921,1733.685,64981.7034,NULL,1D201F2C-88FC-43BF-BD2B-89CBB9245203,2011-10-08 00:00:00.000
44521,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44521,PO12557171689,10-4020-000240,30100,276,4,1028,1028,5,3368,66194Vi17744,NULL,26112.205,2509.9987,784.3746,29406.5783,NULL,56D9C74A-F03B-4587-8E98-20D76D48D671,2011-10-08 00:00:00.000
44522,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44522,PO12006113976,10-4020-000270,30091,275,2,784,784,5,6005,66203Vi31256,NULL,26149.2498,2513.7186,785.5371,29448.5055,NULL,174D195B-1509-4A25-990D-12D2F84E5D01,2011-10-08 00:00:00.000
44523,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44523,PO11919191573,10-4020-000073,29925,280,1,840,840,5,5343,56213Vi27980,NULL,74394.4204,7145.4158,2232.9424,83772.7786,NULL,2FF6F56D-E24F-4A04-86BB-F9F649B56144,2011-10-08 00:00:00.000
44524,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44524,PO11716142477,10-4020-000144,29664,275,2,770,770,5,7167,46232Vi37199,NULL,4082.088,391.7208,122.4128,4596.2216,NULL,1097FAB9-4E86-42CB-BB61-BC600E0909C3,2011-10-08 00:00:00.000
44525,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44525,PO11600189203,10-4020-000569,29510,282,6,540,540,5,14729,26255Vi76327,1603,41452.6462,3972.4763,1241.3988,46666.5213,NULL,DFE7D14B-4428-4447-90C8-06EFEB7D7943,2011-10-08 00:00:00.000
44526,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44526,PO11020190357,10-4020-000336,29789,278,6,501,501,5,18316,126353Vi95120,1603,16506.1424,1586.9986,495.9371,18589.0781,NULL,4552593B-66EF-4661-B1BC-7E8B8AC8F4C1,2011-10-08 00:00:00.000
44527,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44527,PO10469169045,10-4020-000335,29558,282,6,500,500,5,11282,66358Vi58190,1603,6127.782,588.0543,183.767,6899.6033,NULL,D5EA88D5-3F30-4392-BC72-7CB8FCB8A140,2011-10-08 00:00:00.000
44528,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44528,PO10759143910,10-4020-000346,30111,277,3,598,598,5,569,56410Vi2945,NULL,108783.5872,10451.1044,3265.9701,122500.6617,NULL,580D2304-0DAB-4E21-B32A-19F7CF8A296D,2011-10-08 00:00:00.000
44529,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44529,PO10556131826,10-4020-000534,30010,278,6,535,535,5,18831,56416Vi97838,1603,419.4589,40.2681,12.5838,472.3108,NULL,4CDC53D6-8DE7-42FB-AB22-D362EDB48BFC,2011-10-08 00:00:00.000
44530,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44530,PO10440138648,10-4020-000623,29861,277,3,628,11382,5,16665,96448Vi86292,NULL,104958.8068,10093.3592,3154.1748,118206.3408,NULL,B3A94019-7168-412A-820F-0C7EA1A08044,2011-10-08 00:00:00.000
44531,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44531,PO10121174343,10-4020-000684,29724,275,2,829,829,5,6126,76472Vi31838,NULL,22817.6077,2197.4479,686.7025,25701.7581,NULL,5719E5B2-9255-4733-9728-DFD9D8DB8BC2,2011-10-08 00:00:00.000
44532,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44532,PO1276112318,10-4020-000548,29493,274,5,970,970,5,9478,106609Vi48861,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,6DE1A177-DDAD-43AE-99F2-FE928AF9393E,2011-10-08 00:00:00.000
44533,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44533,PO1827111566,10-4020-000317,29698,282,6,497,497,5,11745,76723Vi60734,1603,19499.7922,1870.0282,584.3838,21954.2042,NULL,E0864761-5640-4309-95C3-46F07766AB8B,2011-10-08 00:00:00.000
44534,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44534,PO2146113582,10-4020-000354,29515,278,6,504,504,5,14184,66759Vi73564,1603,85982.4771,8346.4572,2608.2679,96937.2022,NULL,E74282C5-4AB8-4DC2-A5E0-37A4F55DC874,2011-10-08 00:00:00.000
44535,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44535,PO2088169831,10-4020-000136,29794,282,6,466,466,5,12102,96763Vi62574,1603,23590.8589,2268.1124,708.7851,26567.7564,NULL,6972E8D7-2207-4EC7-B6B9-EF45FFDD66CA,2011-10-08 00:00:00.000
44536,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44536,PO2465119866,10-4020-000148,29583,277,3,576,576,5,4789,36780Vi25139,NULL,722.5949,71.296,22.28,816.1709,NULL,569189E4-B086-461B-AE42-23565DFE4107,2011-10-08 00:00:00.000
44537,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44537,PO2175178820,10-4020-000137,29541,282,6,467,467,5,13667,66785Vi70824,1603,57.6808,4.999,1.5622,64.242,NULL,753D59C0-090E-4079-AEB8-0223DE3026E2,2011-10-08 00:00:00.000
44538,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44538,PO2523126243,10-4020-000167,29716,281,4,1015,1015,5,13468,26790Vi69778,NULL,57804.9674,5562.4486,1738.2652,65105.6812,NULL,1E46CFC0-1EFF-4335-B21C-9441D6683235,2011-10-08 00:00:00.000
44539,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44539,PO2030127941,10-4020-000661,29830,278,6,553,553,5,16905,126805Vi87636,1603,1450.8898,143.0861,44.7144,1638.6903,NULL,B8DE3E9B-182D-4072-BB86-58837A13ED39,2011-10-08 00:00:00.000
44540,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44540,PO2900111031,10-4020-000469,29742,280,1,884,884,5,11011,16828Vi56787,NULL,38638.7462,3715.1205,1160.9752,43514.8419,NULL,174F677C-3F9C-4DAE-926A-88E5BD986A35,2011-10-08 00:00:00.000
44541,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44541,PO2958192556,10-4020-000559,30004,280,1,892,892,5,4842,46872Vi25430,NULL,50827.1365,4879.1971,1524.7491,57231.0827,NULL,8ED6BEAA-6D6C-4E30-9BD1-79220A216D73,2011-10-08 00:00:00.000
44542,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44542,PO2726160803,10-4020-000029,29807,282,6,449,449,5,13366,36888Vi69277,1603,16259.8654,1560.5279,487.665,18308.0583,NULL,9DBA264C-E04E-4E7A-8622-5CE4273B1421,2011-10-08 00:00:00.000
44543,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44543,PO3045169352,10-4020-000058,29930,277,3,566,566,5,15648,106923Vi80868,NULL,367.8764,36.2971,11.3429,415.5164,NULL,3F393ECF-9431-4BD9-9156-1FE8551F5D34,2011-10-08 00:00:00.000
44544,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44544,PO3799116414,10-4020-000312,29522,276,4,1040,1040,5,17861,68020Vi92659,NULL,20980.152,2016.0771,630.0241,23626.2532,NULL,29C7EE09-BC0F-4518-ACE7-2300E9B6A84C,2011-10-08 00:00:00.000
44545,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44545,PO3857159800,10-4020-000256,29866,277,4,588,588,5,8991,128033Vi46347,NULL,9855.7761,945.8853,295.5892,11097.2506,NULL,D1F2B56C-2136-42F7-8A16-FFAB21DABF56,2011-10-08 00:00:00.000
44546,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44546,PO4553186712,10-4020-000313,30022,276,4,1041,1041,5,18386,78100Vi95532,NULL,1749.588,167.9604,52.4876,1970.036,NULL,894F979D-D4C3-4420-AA2A-67124887BB7C,2011-10-08 00:00:00.000
44547,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44547,PO4901179982,10-4020-000084,29705,278,6,459,459,5,6452,48130Vi33489,1603,68958.1569,6654.9216,2079.663,77692.7415,NULL,465FD52F-B070-4B1F-8E22-734A651C2C7A,2011-10-08 00:00:00.000
44548,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44548,PO4698173942,10-4020-000528,30012,276,4,1077,1077,5,11652,78147Vi60210,NULL,419.4589,40.2681,12.5838,472.3108,NULL,5D749EEF-B9F4-435B-A095-9A010EF3D592,2011-10-08 00:00:00.000
44549,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44549,PO5568135148,10-4020-000422,29880,279,5,954,954,5,8663,78231Vi44710,NULL,49036.5151,4705.4436,1470.4511,55212.4098,NULL,5D03AD07-F3E5-4112-A707-099EED268B4B,2011-10-08 00:00:00.000
